Age,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Remote_Work,Stress_Level,Sleep_Hours,Physical_Activity_Hours_per_Week,Mental_Health_Leave_Taken,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Training_Opportunities,Gender_Bias_Experienced,Discrimination_Experienced,Gender_Male,Gender_Non-Binary,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Job_Role_Developer,Job_Role_HR,Job_Role_Manager,Job_Role_Sales,Job_Role_Support,Health_Issues_Mental,Health_Issues_Physical,Company_Size_Medium,Company_Size_Small,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Sales,Burnout_Symptoms_Occasional,Burnout_Symptoms_Yes,Location_Tier-1,Location_Tier-2,Location_Tier-3
0.44680851063829785,0.35000000000000003,0.672918799645582,0.4,0.9,0,0.30000000000000004,0.19999999999999996,0.30000000000000004,0,0.0,0.5,0.6666666666666666,0.6000000000000001,0.8,0.4,0.5,0.7575757575757577,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0.25531914893617025,0.325,0.6174461989287899,0.018181818181818188,0.42,1,1.0,1.0,0.13999999999999999,1,0.4,0.6000000000000001,0.8666666666666667,0.8,0.7000000000000001,0.7000000000000001,0.0,0.9090909090909092,0,1,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
0.6595744680851064,0.35000000000000003,0.48794899784900164,0.32727272727272727,0.3933333333333333,1,0.30000000000000004,0.6599999999999999,0.8500000000000001,0,0.5,0.6000000000000001,0.2,0.5,0.8,1.0,0.4,0.5757575757575758,1,1,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.7446808510638298,0.525,0.1693847864702448,0.2727272727272727,0.16999999999999998,1,0.7000000000000001,0.78,0.39,0,0.6000000000000001,0.30000000000000004,0.7666666666666666,0.7000000000000001,0.9,0.8,0.5,0.5757575757575758,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0.2978723404255319,0.925,0.9940920882418239,0.7454545454545455,0.3966666666666666,0,0.5,0.08000000000000007,0.58,0,0.5,0.30000000000000004,0.9333333333333333,0.30000000000000004,1.0,0.1,0.9,0.04040404040404041,1,0,1,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
0.8723404255319148,0.2,0.4311956652905225,0.0,0.44,1,0.2,0.6000000000000001,0.8400000000000001,0,0.7000000000000001,0.6000000000000001,0.7,0.0,0.0,0.7000000000000001,0.30000000000000004,0.10101010101010102,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0.46808510638297873,0.55,0.4353608772535313,0.3818181818181817,0.5,1,0.7000000000000001,0.24,0.34,0,1.0,0.1,0.9666666666666667,0.2,1.0,0.6000000000000001,0.0,0.5050505050505052,1,0,0,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0.46808510638297873,0.775,0.4791899965576026,0.9090909090909091,0.9566666666666667,1,0.2,0.30000000000000004,0.54,0,0.30000000000000004,0.0,0.16666666666666666,0.9,1.0,0.8,0.5,0.07070707070707072,1,0,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
0.5744680851063829,0.525,0.5057064570619261,0.18181818181818177,0.04666666666666667,0,0.2,0.28,0.7200000000000001,0,0.30000000000000004,0.8,0.36666666666666664,0.7000000000000001,0.0,0.6000000000000001,1.0,0.8484848484848486,1,1,1,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
0.276595744680851,0.325,0.8096075333611422,0.9272727272727271,0.46333333333333326,0,0.8,0.6199999999999999,0.27,0,0.30000000000000004,0.9,0.3,0.1,0.30000000000000004,0.6000000000000001,0.9,0.3434343434343435,0,0,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.8085106382978723,0.5,0.3735227859373288,0.8181818181818182,0.3666666666666667,1,0.30000000000000004,0.24,0.21000000000000002,1,0.30000000000000004,1.0,0.8,0.30000000000000004,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.20202020202020202,0,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.9999999999999999,0.17500000000000002,0.8787751643361407,0.9454545454545454,0.6599999999999999,0,0.5,0.9000000000000001,0.9900000000000001,0,0.0,0.6000000000000001,0.7,0.2,0.5,0.1,0.6000000000000001,0.32323232323232326,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False
0.0,0.9750000000000001,0.045693047490638974,0.6909090909090908,0.5066666666666666,0,0.30000000000000004,0.9600000000000002,0.9199999999999999,1,0.8,0.8,1.0,0.1,0.7000000000000001,0.0,0.1,0.22222222222222224,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0.851063829787234,0.47500000000000003,0.7403844551200495,0.8727272727272727,0.5933333333333333,1,0.5,0.54,0.9400000000000001,1,0.6000000000000001,0.7000000000000001,0.7333333333333333,1.0,0.2,0.0,0.2,0.25252525252525254,1,0,0,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False
0.14893617021276595,0.525,0.02550224222521548,0.6363636363636364,0.5766666666666667,0,0.30000000000000004,0.9000000000000001,0.65,0,1.0,1.0,0.7,0.1,0.8,0.8,1.0,0.30303030303030304,1,0,0,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False
0.3829787234042553,0.8500000000000001,0.8491143771538596,0.8909090909090908,0.14666666666666667,1,0.30000000000000004,0.9199999999999999,0.6200000000000001,1,0.0,0.2,0.1,0.0,0.5,0.2,0.0,0.30303030303030304,0,1,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.9148936170212766,0.15000000000000002,0.2712588040591399,0.9090909090909091,0.5733333333333333,1,0.1,0.09999999999999998,0.96,0,1.0,0.2,0.9333333333333333,0.1,0.30000000000000004,0.5,0.0,0.030303030303030304,0,0,0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0.2978723404255319,0.275,0.1858495132307844,0.6909090909090908,0.38999999999999996,1,0.7000000000000001,0.21999999999999997,0.9400000000000001,0,0.6000000000000001,0.0,0.2,0.6000000000000001,0.30000000000000004,0.8,0.5,0.33333333333333337,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
0.34042553191489355,0.75,0.8940914993229655,0.9818181818181818,0.8499999999999999,0,0.8,0.24,0.9,1,0.4,0.8,0.8333333333333334,0.2,0.9,0.9,1.0,0.6969696969696971,0,0,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.6808510638297872,0.6000000000000001,0.2863590724950225,0.7454545454545455,0.6799999999999999,0,0.30000000000000004,0.24,0.97,0,0.5,0.6000000000000001,0.5666666666666667,0.6000000000000001,0.8,0.2,0.30000000000000004,0.4040404040404041,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
0.5744680851063829,0.4,0.7463517587895029,0.8909090909090908,0.2633333333333333,0,1.0,0.8,0.63,1,0.6000000000000001,0.6000000000000001,0.13333333333333333,0.30000000000000004,0.5,0.9,0.0,0.686868686868687,0,1,1,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False
0.3829787234042553,0.9750000000000001,0.420536567305314,0.8545454545454544,0.8833333333333333,1,0.1,1.0,0.8900000000000001,1,0.2,0.8,0.4666666666666667,0.4,0.8,0.30000000000000004,0.0,0.7777777777777779,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
0.3829787234042553,0.8500000000000001,0.7327188983617167,0.7636363636363636,0.23666666666666664,0,1.0,0.9600000000000002,0.1,1,0.7000000000000001,0.9,0.4,0.8,1.0,0.8,0.9,0.21212121212121213,0,1,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
0.2978723404255319,0.05,0.31647938306193807,0.32727272727272727,0.9299999999999999,1,0.4,0.8,0.44000000000000006,0,1.0,0.8,0.16666666666666666,0.6000000000000001,0.30000000000000004,0.1,0.9,0.08080808080808081,0,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.7872340425531915,0.525,0.7212166463582259,0.4727272727272728,0.4033333333333333,0,0.30000000000000004,0.8200000000000001,0.86,1,0.7000000000000001,0.8,0.6,0.2,0.0,0.5,1.0,0.7373737373737375,1,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.9787234042553191,0.225,0.83199206137379,0.9636363636363635,0.24666666666666665,1,1.0,0.41999999999999993,0.67,0,0.9,0.5,0.9,0.8,0.5,0.5,0.2,0.7070707070707072,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0.6808510638297872,0.625,0.10265922421385444,0.4727272727272728,0.77,0,0.2,0.94,0.63,1,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.1,0.37373737373737376,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0.021276595744680826,0.9750000000000001,0.7880624369551251,0.6727272727272727,0.5333333333333333,0,0.1,0.9199999999999999,0.81,0,0.8,0.1,0.13333333333333333,0.8,0.2,0.7000000000000001,0.8,0.0,1,1,1,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False
0.08510638297872342,0.25,0.2579830729163773,0.34545454545454546,0.59,1,0.2,0.74,0.22000000000000003,0,0.8,0.8,0.4,1.0,0.6000000000000001,0.4,0.4,0.5757575757575758,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.17021276595744683,0.9750000000000001,0.14636555949180524,0.4363636363636364,0.42666666666666664,0,0.2,0.74,0.48,0,0.1,0.8,0.2,0.8,0.9,1.0,0.4,0.6565656565656567,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.1914893617021276,0.47500000000000003,0.42189135847135323,0.4363636363636364,0.006666666666666666,1,0.7000000000000001,0.5,0.78,0,0.5,0.7000000000000001,0.7,0.9,0.0,1.0,0.0,0.8787878787878789,1,0,0,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False
0.42553191489361697,0.875,0.8766082762878379,0.9272727272727271,0.7933333333333332,1,0.8,0.18000000000000005,0.49000000000000005,1,0.7000000000000001,0.7000000000000001,0.03333333333333333,0.5,1.0,0.1,0.9,0.494949494949495,0,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.276595744680851,0.875,0.4612662511047784,0.8363636363636363,0.013333333333333332,1,0.7000000000000001,0.6000000000000001,0.0,1,0.1,0.7000000000000001,0.8,0.4,0.2,0.8,0.5,0.20202020202020202,1,0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
0.5106382978723404,0.625,0.9776733082639096,0.19999999999999996,0.42666666666666664,1,0.0,0.14,0.13,1,0.8,0.8,0.5,0.7000000000000001,1.0,0.5,0.6000000000000001,0.32323232323232326,1,0,1,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
0.10638297872340424,0.8250000000000001,0.6175057019568329,0.2545454545454545,0.1933333333333333,0,0.4,0.72,0.9,0,0.5,0.2,0.4666666666666667,0.30000000000000004,0.9,0.9,0.2,0.7474747474747476,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
0.6170212765957447,0.65,0.7975959776619743,0.5636363636363636,0.8633333333333333,0,0.5,0.4800000000000002,0.66,1,0.1,0.1,0.6,0.4,0.1,0.4,0.6000000000000001,0.31313131313131315,1,0,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
0.12765957446808507,0.625,0.1304424714057671,0.7272727272727272,0.6633333333333333,0,0.4,0.52,0.7200000000000001,0,0.2,0.6000000000000001,0.26666666666666666,0.2,0.1,0.7000000000000001,0.5,0.1717171717171717,0,1,1,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0.42553191489361697,0.30000000000000004,0.22625668061774695,0.2545454545454545,0.9299999999999999,0,0.1,0.0,0.39,0,0.1,0.4,0.1,0.0,0.7000000000000001,0.30000000000000004,0.7000000000000001,0.4040404040404041,0,0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.8297872340425531,0.925,0.2161321653924166,0.8363636363636363,0.5266666666666666,1,0.4,0.52,0.68,0,0.5,0.5,0.5,0.1,0.30000000000000004,0.7000000000000001,0.8,0.6767676767676769,0,0,1,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0.9574468085106383,0.55,0.6424759171077817,0.21818181818181814,0.6866666666666666,1,0.8,0.6800000000000002,0.44000000000000006,0,0.9,0.2,0.2,0.0,0.4,1.0,0.0,0.42424242424242425,1,1,0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0.44680851063829785,0.07500000000000001,0.7449311309397745,0.018181818181818188,0.8333333333333333,0,0.1,0.45999999999999996,0.4,0,0.0,0.8,1.0,0.5,0.7000000000000001,1.0,0.7000000000000001,0.5757575757575758,1,1,1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0.04255319148936171,0.2,0.01718804134699299,0.7090909090909091,0.6399999999999999,1,1.0,0.5,0.8800000000000001,0,0.1,1.0,0.7666666666666666,0.6000000000000001,0.9,0.1,1.0,1.0,0,1,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.3191489361702128,0.5,0.2707255547004503,0.4181818181818181,0.5466666666666666,0,0.0,0.09999999999999998,0.34,1,0.8,0.8,0.4,0.5,0.5,0.30000000000000004,0.1,0.787878787878788,0,1,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0.6595744680851064,0.17500000000000002,0.522722378538819,0.4363636363636364,0.82,1,0.4,0.76,0.6400000000000001,0,0.5,0.5,0.5666666666666667,0.30000000000000004,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.1717171717171717,0,1,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0.9574468085106383,0.07500000000000001,0.6017346216062995,0.018181818181818188,0.30333333333333334,1,0.5,0.24,0.15000000000000002,0,0.7000000000000001,0.0,1.0,0.1,0.6000000000000001,0.0,0.1,0.1717171717171717,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.21276595744680848,0.75,0.8105220243430166,0.09090909090909094,0.42333333333333334,0,0.30000000000000004,0.040000000000000036,0.7200000000000001,0,0.5,0.7000000000000001,0.4666666666666667,0.4,0.0,0.8,0.0,0.48484848484848486,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
0.8297872340425531,0.1,0.4278113819569929,0.23636363636363633,0.71,1,1.0,0.30000000000000004,0.9400000000000001,0,0.9,0.5,0.0,0.6000000000000001,0.0,0.7000000000000001,1.0,0.6161616161616162,0,1,1,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
0.21276595744680848,0.25,0.4304569054736341,0.4363636363636364,0.8833333333333333,1,1.0,0.21999999999999997,0.010000000000000002,0,0.2,0.4,0.36666666666666664,0.30000000000000004,0.1,0.8,0.0,0.8888888888888891,1,0,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
0.46808510638297873,0.35000000000000003,0.21182000150674335,0.9090909090909091,0.6699999999999999,0,0.7000000000000001,0.3599999999999999,0.42000000000000004,0,0.6000000000000001,0.1,0.6666666666666666,0.5,0.6000000000000001,0.8,0.6000000000000001,0.686868686868687,0,0,0,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0.7872340425531915,0.225,0.08830577156037499,0.21818181818181814,0.5599999999999999,0,0.7000000000000001,0.72,0.97,0,0.8,0.7000000000000001,0.4666666666666667,0.1,0.2,0.7000000000000001,0.2,0.22222222222222224,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0.6808510638297872,0.8250000000000001,0.10619679312569465,0.4363636363636364,0.7233333333333333,1,0.9,0.9199999999999999,0.4,1,0.8,1.0,0.06666666666666667,1.0,0.4,0.5,0.2,0.37373737373737376,0,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0.25531914893617025,0.7250000000000001,0.2193270501987768,0.21818181818181814,0.43666666666666665,1,0.30000000000000004,0.9600000000000002,0.61,0,0.30000000000000004,0.5,0.1,0.2,0.2,0.1,0.0,0.48484848484848486,1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0.08510638297872342,0.6000000000000001,0.4956003316613223,0.6909090909090908,0.3333333333333333,0,1.0,0.4800000000000002,0.8300000000000001,0,0.0,1.0,0.8666666666666667,0.0,0.8,0.0,0.6000000000000001,0.6363636363636365,0,1,1,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.9361702127659574,0.225,0.750595363630727,0.7818181818181819,0.009999999999999998,0,0.9,0.15999999999999992,0.22999999999999998,0,0.2,0.0,0.43333333333333335,0.1,0.1,0.6000000000000001,0.0,0.09090909090909093,0,1,1,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
0.2978723404255319,0.55,0.2241579627052132,0.8727272727272727,0.2633333333333333,0,1.0,0.21999999999999997,0.17,1,0.6000000000000001,0.4,0.23333333333333334,0.4,0.4,0.2,0.0,0.7373737373737375,1,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
0.2978723404255319,0.675,0.08092378478815922,0.7636363636363636,0.6966666666666665,1,0.4,0.9600000000000002,0.9,0,0.0,0.7000000000000001,1.0,1.0,0.5,0.1,0.7000000000000001,0.09090909090909093,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
0.1914893617021276,0.9750000000000001,0.2610466177056566,0.32727272727272727,0.12333333333333332,0,0.4,0.6800000000000002,0.76,1,0.30000000000000004,0.9,0.7666666666666666,0.5,0.5,0.7000000000000001,1.0,0.7070707070707072,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.3829787234042553,0.2,0.76233951683319,0.21818181818181814,0.49666666666666665,1,0.6000000000000001,0.72,0.8400000000000001,1,0.30000000000000004,0.6000000000000001,0.9666666666666667,0.30000000000000004,0.8,0.7000000000000001,0.9,0.35353535353535354,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.36170212765957444,0.30000000000000004,0.32693363728954206,0.6727272727272727,0.19666666666666666,0,0.2,0.30000000000000004,0.9500000000000001,1,0.7000000000000001,0.2,0.8,0.2,0.1,0.8,0.6000000000000001,0.7979797979797981,0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
0.276595744680851,0.4,0.07503154049394957,0.1454545454545454,0.47,0,0.30000000000000004,0.56,0.9,1,0.0,0.8,0.8,0.7000000000000001,0.0,0.30000000000000004,0.7000000000000001,0.7575757575757577,0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0.42553191489361697,0.42500000000000004,0.07102722560770315,0.054545454545454564,0.81,1,0.1,0.6199999999999999,0.6400000000000001,1,0.5,0.1,0.26666666666666666,0.5,0.5,0.1,0.2,0.6363636363636365,1,1,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0.25531914893617025,0.8,0.3386915134125714,0.9090909090909091,0.15,0,0.4,0.56,0.6000000000000001,0,0.30000000000000004,0.8,0.0,0.8,0.9,0.4,0.5,0.1717171717171717,1,0,0,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
